MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
30,RM,58.0,8154,Reg,Inside,Other,1Story,2,5,1941,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,BLQ,480,0,0,480,TA,540,0,0,540,0.0,0.0,1,0,1,1,TA,4,0,Detchd,1951.0,Unf,1,200,0,0,0,0,0,0,0,4,2010,82000
50,RM,50.0,9140,Reg,Inside,Other,1.5Fin,6,5,1921,1975,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,Mn,BLQ,308,0,321,629,Other,727,380,0,1107,0.0,0.0,1,0,2,1,TA,5,0,Detchd,1950.0,Unf,1,625,0,56,0,0,200,0,0,4,2010,110000
30,Other,66.0,8712,Reg,Corner,Other,1Story,4,7,1896,1950,Wd Sdng,Wd Sdng,None,0.0,Other,CBlock,TA,No,Unf,0,0,756,756,Gd,952,0,0,952,0.0,0.0,1,0,3,1,TA,5,0,Detchd,1896.0,RFn,1,330,0,0,265,0,0,0,0,6,2010,50138
120,RM,44.0,3811,IR1,Corner,Other,1Story,8,5,2004,2005,Other,Other,Stone,186.0,Gd,PConc,Ex,Gd,GLQ,1373,0,221,1594,Ex,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,5,1,Attchd,2004.0,Fin,2,525,128,53,0,0,155,0,0,5,2010,246000
60,RL,85.0,11050,Reg,Inside,Other,2Story,8,5,1998,1999,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,615,0,434,1049,Ex,1036,880,0,1916,1.0,0.0,2,1,3,1,Gd,8,1,Attchd,1998.0,Unf,3,741,0,70,0,0,0,0,0,5,2010,254900
80,RL,74.0,9620,Reg,Inside,Other,Other,6,7,1977,1977,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,ALQ,679,0,564,1243,TA,1285,0,0,1285,0.0,1.0,2,0,3,1,Gd,6,1,Attchd,1977.0,Unf,2,473,375,26,0,0,0,0,80,5,2010,190000
20,RL,88.0,11896,IR1,Corner,Other,1Story,7,5,2008,2008,VinylSd,VinylSd,Stone,60.0,Gd,PConc,Gd,No,GLQ,78,0,1258,1336,Ex,1346,0,0,1346,1.0,0.0,2,0,3,1,Gd,6,1,Attchd,2008.0,Fin,3,660,100,48,0,0,0,0,0,5,2010,220000
20,RL,73.0,9803,Reg,Inside,Other,1Story,7,5,2009,2010,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,0,1214,1214,Ex,1214,0,0,1214,0.0,0.0,2,0,2,1,Gd,6,0,Attchd,2010.0,RFn,2,520,0,25,0,0,0,0,0,1,2010,179781
60,RL,73.0,9802,Reg,Inside,Other,2Story,5,5,2006,2007,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,0,384,384,Gd,744,700,0,1444,0.0,0.0,2,1,3,1,TA,7,0,BuiltIn,2007.0,Fin,2,400,100,0,0,0,0,0,0,4,2010,174000
20,RL,85.0,15300,Reg,Inside,Other,1Story,5,5,1965,1977,Plywood,HdBoard,None,0.0,TA,CBlock,TA,No,Rec,42,0,1026,1068,TA,1264,0,0,1264,1.0,0.0,1,0,2,1,TA,7,1,Attchd,1965.0,Unf,2,528,0,0,0,0,0,0,0,6,2010,169000
20,RL,93.0,10114,Reg,Inside,Other,1Story,5,5,2004,2005,VinylSd,VinylSd,None,0.0,TA,PConc,Ex,Av,Unf,0,0,1430,1430,Ex,1430,0,0,1430,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,2004.0,RFn,2,624,0,0,0,0,0,0,0,3,2010,173500
120,RM,31.0,2394,Reg,Inside,Other,1Story,5,6,1973,1973,Other,Other,None,0.0,TA,CBlock,Gd,Gd,GLQ,915,0,30,945,Ex,945,0,0,945,1.0,1.0,1,0,2,1,TA,5,1,Attchd,1973.0,RFn,1,253,174,0,56,0,108,0,0,5,2010,119500
160,RM,21.0,1890,Reg,Inside,Other,2Story,4,6,1972,1972,Other,Other,None,0.0,TA,CBlock,TA,No,Rec,294,0,252,546,TA,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,0,Attchd,1972.0,Unf,1,286,0,0,64,0,0,0,0,6,2010,85500
20,RL,50.0,6953,Reg,Inside,Other,1Story,5,7,1971,2004,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,ALQ,469,0,395,864,Ex,874,0,0,874,0.0,0.0,1,0,3,1,TA,5,0,Detchd,1971.0,Unf,1,352,0,0,0,0,0,0,0,6,2010,130000
20,RL,76.0,12887,Reg,Inside,Other,1Story,5,7,1984,1984,VinylSd,VinylSd,None,0.0,TA,CBlock,Gd,Mn,Rec,207,590,36,833,TA,833,0,0,833,1.0,0.0,1,0,2,1,Gd,5,0,Attchd,1984.0,Unf,2,495,431,0,0,0,0,0,0,4,2010,149900
90,RL,70.0,7700,Reg,Inside,Other,2Story,5,2,1985,1986,HdBoard,HdBoard,None,0.0,TA,PConc,TA,No,Unf,0,0,1216,1216,Gd,1216,1216,0,2432,0.0,0.0,4,2,4,2,TA,10,0,Attchd,1985.0,Unf,2,616,200,0,0,0,0,0,600,2,2010,159000
60,RL,63.0,10475,Reg,Inside,Other,2Story,5,5,1991,1991,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,No,Rec,458,0,166,624,Gd,624,650,0,1274,0.0,0.0,1,1,3,1,TA,6,0,Detchd,1993.0,Unf,2,576,22,0,0,0,0,0,0,3,2010,136000
50,RL,68.0,10544,IR1,Inside,Other,1.5Fin,5,5,1969,1969,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,Av,BLQ,476,0,388,864,TA,864,615,0,1479,0.0,0.0,2,0,5,1,TA,8,0,Attchd,1969.0,Fin,1,275,287,0,280,0,0,0,0,4,2010,161000
20,RL,76.0,9892,Reg,Inside,Other,1Story,8,5,1994,1995,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Gd,GLQ,1341,284,54,1679,Ex,1803,0,0,1803,1.0,1.0,2,1,3,1,Gd,6,2,Attchd,1994.0,Unf,2,482,129,64,222,0,0,0,0,2,2010,285000
60,RL,74.0,12961,Reg,Inside,Other,2Story,6,5,1993,1994,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,944,0,208,1152,Ex,1152,645,0,1797,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,1993.0,Fin,2,616,162,312,0,0,0,0,0,3,2010,231000
20,RL,74.0,13008,IR1,Inside,NAmes,1Story,6,5,1956,1956,MetalSd,MetalSd,None,0.0,TA,CBlock,Fa,No,Rec,564,0,318,882,TA,882,0,0,882,0.0,0.0,1,0,2,1,TA,5,0,Attchd,1956.0,Unf,1,502,0,0,0,0,0,0,0,10,2009,124500
20,RL,85.0,10200,Reg,Inside,NAmes,1Story,6,5,1974,1974,Plywood,Plywood,BrkFace,440.0,TA,CBlock,TA,No,LwQ,844,0,590,1434,TA,1434,0,0,1434,1.0,0.0,2,0,4,1,TA,7,1,Attchd,1974.0,RFn,2,528,80,21,0,0,0,0,0,6,2009,157000
60,RL,88.0,10179,IR1,Corner,Gilbert,2Story,6,5,1997,1997,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,ALQ,847,0,98,945,Ex,945,663,0,1608,0.0,0.0,2,1,3,1,TA,7,1,Attchd,1997.0,Fin,2,470,252,30,0,0,0,0,0,7,2009,189500
80,RL,60.0,8400,Reg,Inside,Gilbert,Other,7,5,1996,1997,HdBoard,HdBoard,BrkFace,32.0,TA,PConc,Gd,No,GLQ,284,0,100,384,Gd,958,670,0,1628,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,1996.0,Fin,2,390,48,72,0,0,0,0,490,6,2009,189000
120,RL,28.0,7296,IR1,Other,Other,1Story,8,5,2004,2005,Other,Other,None,0.0,Gd,PConc,Ex,Av,GLQ,1965,0,243,2208,Ex,2522,0,0,2522,1.0,0.0,2,0,1,1,Gd,8,1,Attchd,2004.0,Fin,2,564,182,57,0,0,0,0,0,11,2009,375000
120,RL,61.0,7380,IR1,Corner,Other,1Story,8,5,1998,1998,Other,Other,None,0.0,TA,PConc,Gd,Av,GLQ,341,0,1077,1418,Ex,1478,0,0,1478,1.0,0.0,2,0,2,1,TA,5,0,Attchd,1998.0,Fin,2,495,168,43,0,0,0,0,0,7,2009,240000
120,RL,57.0,8013,IR1,Corner,Other,1Story,8,5,1995,1996,Other,Other,None,0.0,Gd,PConc,Gd,No,GLQ,741,0,846,1587,Ex,1734,0,0,1734,1.0,0.0,2,0,2,1,Gd,6,0,Attchd,1995.0,RFn,2,528,52,50,0,0,0,0,0,9,2009,239500
80,RL,57.0,8923,IR1,Inside,Gilbert,Other,7,5,1998,1998,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,189,0,195,384,Gd,751,631,0,1382,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,1998.0,Fin,2,396,256,0,0,0,0,0,0,2,2009,177500
60,RL,60.0,7500,Reg,Inside,Gilbert,2Story,6,5,1998,1999,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,476,0,476,952,Gd,952,684,0,1636,1.0,0.0,2,1,3,1,TA,7,1,Attchd,1998.0,Fin,2,440,0,84,0,0,0,0,0,10,2009,191000
20,RL,58.0,7250,Reg,Inside,Gilbert,1Story,6,5,1993,1993,HdBoard,HdBoard,BrkFace,45.0,TA,PConc,Gd,No,Unf,0,0,1181,1181,Ex,1190,0,0,1190,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,1993.0,Unf,2,430,0,21,0,0,0,0,0,11,2009,166000
60,RL,85.0,11900,Reg,Inside,Gilbert,2Story,5,6,1977,1977,HdBoard,Wd Sdng,BrkFace,157.0,TA,PConc,Gd,No,ALQ,400,0,722,1122,Ex,946,988,0,1934,1.0,0.0,2,1,3,1,TA,6,1,Attchd,1977.0,Unf,2,567,0,176,0,0,200,0,0,7,2009,185000
20,RL,80.0,10928,Reg,Inside,Other,1Story,6,6,1978,1986,VinylSd,VinylSd,BrkFace,101.0,TA,PConc,TA,No,LwQ,363,0,1064,1427,TA,1671,0,0,1671,0.0,0.0,2,0,3,1,TA,7,1,Attchd,1978.0,RFn,2,484,252,55,0,0,0,0,0,8,2009,200000
20,RL,80.0,11088,Reg,Inside,Other,1Story,6,5,1978,1998,HdBoard,HdBoard,BrkFace,144.0,TA,PConc,TA,No,ALQ,832,0,308,1140,Gd,1707,0,0,1707,0.0,0.0,2,0,3,1,TA,7,1,Attchd,1978.0,Fin,2,479,0,0,0,0,0,0,0,5,2009,184000
60,FV,70.0,7000,Reg,Inside,Somerst,2Story,7,5,2003,2003,Other,Other,None,0.0,Gd,PConc,Gd,Mn,GLQ,622,0,304,926,Ex,1016,868,0,1884,1.0,0.0,2,1,3,1,Ex,7,1,Attchd,2003.0,RFn,2,581,0,35,0,0,0,0,0,6,2009,240900
20,RL,78.0,10140,Reg,Inside,Other,1Story,6,6,1974,1974,Plywood,Plywood,BrkFace,196.0,TA,CBlock,TA,No,ALQ,888,0,228,1116,Ex,1116,0,0,1116,1.0,0.0,2,0,3,1,TA,6,1,Attchd,1974.0,RFn,2,528,0,0,0,0,0,0,0,4,2009,167900
20,RL,85.0,11050,IR1,Corner,Other,1Story,7,5,1975,1975,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,ALQ,636,0,540,1176,Other,1193,0,0,1193,0.0,0.0,2,0,3,1,TA,5,1,Attchd,1975.0,Unf,2,506,40,0,0,0,0,0,0,8,2009,158000
20,RL,60.0,7038,Reg,Inside,NAmes,1Story,4,6,1970,1970,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,ALQ,726,0,138,864,TA,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,0,Detchd,2001.0,Unf,2,576,210,0,0,0,0,0,0,9,2009,76500
20,RL,60.0,9000,Reg,Other,NAmes,1Story,4,7,1971,2006,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,ALQ,240,0,624,864,Gd,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,0,Detchd,1986.0,Unf,2,576,200,0,0,0,0,0,0,7,2009,130000
160,RM,21.0,1680,Reg,Inside,Other,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,504.0,TA,CBlock,TA,No,BLQ,254,0,229,483,TA,483,504,0,987,1.0,0.0,1,1,2,1,TA,5,0,Detchd,1973.0,Unf,1,264,0,0,0,0,0,0,0,7,2009,111000
160,RM,21.0,1680,Reg,Inside,Other,2Story,6,6,1972,1972,HdBoard,HdBoard,BrkFace,425.0,TA,CBlock,TA,No,Rec,110,294,79,483,TA,483,504,0,987,1.0,0.0,1,1,2,1,TA,5,0,Detchd,1972.0,Unf,1,288,0,0,0,0,0,0,0,7,2009,97000
160,RL,24.0,2308,Reg,Other,Other,2Story,6,5,1976,1976,Plywood,Other,None,0.0,TA,CBlock,Gd,No,ALQ,306,0,498,804,TA,804,744,0,1548,0.0,0.0,2,1,3,1,TA,7,1,Detchd,1976.0,RFn,2,440,108,0,0,0,0,0,0,9,2009,146000
120,RL,24.0,2280,Reg,Other,Other,1Story,7,5,1975,1975,Plywood,Other,None,0.0,TA,CBlock,Gd,No,ALQ,435,622,0,1057,TA,1055,0,0,1055,0.0,1.0,2,0,2,1,TA,4,1,Attchd,1975.0,RFn,2,440,0,27,0,0,0,0,0,8,2009,123000
160,RL,24.0,2349,Reg,Inside,Other,2Story,6,5,1977,1977,Plywood,Other,None,0.0,TA,CBlock,Gd,No,ALQ,389,0,466,855,TA,855,601,0,1456,0.0,0.0,2,1,3,1,TA,6,1,Attchd,1977.0,Unf,2,440,0,28,0,0,0,0,0,5,2009,137900
160,RL,24.0,2364,Reg,Inside,Other,2Story,6,5,1978,1978,Plywood,Other,None,0.0,TA,CBlock,Gd,No,ALQ,320,0,484,804,TA,804,744,0,1548,0.0,1.0,2,1,3,1,TA,7,1,Detchd,1978.0,Unf,2,440,108,0,0,0,0,0,0,7,2009,147000
160,RL,24.0,2364,Reg,Inside,Other,2Story,6,5,1978,1978,Plywood,Other,None,0.0,Gd,CBlock,Gd,No,ALQ,279,0,576,855,TA,855,601,0,1456,0.0,0.0,2,1,3,1,TA,6,1,Attchd,1978.0,Fin,2,440,147,0,0,0,0,0,0,4,2009,138000
120,RL,24.0,2104,Reg,Inside,Other,1Story,7,6,1976,1976,Plywood,Other,None,0.0,TA,CBlock,TA,No,ALQ,536,0,300,836,TA,836,0,0,836,0.0,1.0,1,0,2,1,TA,5,0,Attchd,1976.0,Unf,1,345,150,20,0,0,0,0,0,10,2009,128500
60,RL,110.0,14257,Reg,Inside,NridgHt,2Story,9,5,2007,2007,VinylSd,VinylSd,Stone,726.0,Other,PConc,Ex,No,GLQ,1360,0,416,1776,Ex,1794,978,0,2772,1.0,0.0,3,1,4,1,Ex,10,3,BuiltIn,2007.0,Fin,3,754,135,64,0,0,0,0,0,6,2009,462000
60,RL,95.0,12350,Reg,Inside,NridgHt,2Story,9,5,2009,2009,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,No,GLQ,986,0,379,1365,Ex,1365,1325,0,2690,1.0,0.0,2,1,3,1,Ex,8,1,Attchd,2009.0,RFn,3,864,0,197,0,0,0,0,0,7,2009,398800
20,RL,95.0,12350,Reg,Inside,NridgHt,1Story,9,5,2008,2008,VinylSd,VinylSd,Stone,450.0,Other,PConc,Ex,Av,GLQ,1232,0,788,2020,Ex,2020,0,0,2020,1.0,0.0,2,0,3,1,Ex,7,1,Attchd,2008.0,RFn,3,896,192,98,0,0,0,0,0,5,2009,404000
20,RL,105.0,13693,Reg,Inside,NridgHt,1Story,10,5,2007,2007,VinylSd,VinylSd,Stone,472.0,Other,PConc,Ex,Gd,GLQ,2288,0,342,2630,Ex,2674,0,0,2674,2.0,0.0,2,1,2,1,Ex,8,2,Attchd,2007.0,Fin,3,762,360,50,0,0,0,0,0,3,2009,610000
20,RL,95.0,11578,Reg,Inside,NridgHt,1Story,9,5,2008,2008,VinylSd,VinylSd,Stone,302.0,Other,PConc,Ex,No,Unf,0,0,1736,1736,Ex,1736,0,0,1736,0.0,0.0,2,0,3,1,Ex,7,1,Attchd,2008.0,RFn,3,834,319,90,0,0,0,0,0,7,2009,360000
20,RL,129.0,16870,IR1,Other,NridgHt,1Story,8,5,2004,2005,VinylSd,VinylSd,BrkFace,238.0,Gd,PConc,Ex,Gd,GLQ,1531,0,251,1782,Ex,1782,0,0,1782,1.0,0.0,2,0,3,1,Gd,7,2,Attchd,2004.0,Fin,3,932,99,82,0,0,0,0,0,4,2009,296000
60,RL,59.0,23303,Other,Other,NridgHt,2Story,8,5,2007,2007,VinylSd,VinylSd,Stone,20.0,Gd,PConc,Ex,Av,GLQ,1230,0,278,1508,Ex,1508,1012,0,2520,1.0,0.0,2,1,5,1,Ex,10,1,BuiltIn,2007.0,Fin,3,640,192,273,0,0,0,0,0,6,2009,409900
20,RL,87.0,10367,IR1,Inside,NridgHt,1Story,9,5,2008,2008,VinylSd,VinylSd,Stone,284.0,Other,PConc,Ex,Mn,GLQ,1015,0,724,1739,Ex,1743,0,0,1743,1.0,0.0,2,0,3,1,Ex,8,1,Attchd,2008.0,RFn,3,927,168,45,0,0,0,0,0,6,2009,335000
20,RL,77.0,10872,IR1,Inside,NridgHt,1Story,9,5,2006,2006,VinylSd,VinylSd,Stone,122.0,Gd,PConc,Ex,Av,GLQ,1037,0,467,1504,Ex,1531,0,0,1531,1.0,0.0,2,0,2,1,Ex,6,1,Attchd,2006.0,Fin,3,700,184,52,0,0,0,0,0,2,2009,300000
20,RL,102.0,13514,IR1,Corner,NridgHt,1Story,9,5,2008,2008,VinylSd,VinylSd,None,285.0,Other,PConc,Ex,No,GLQ,1142,0,632,1774,Ex,1808,0,0,1808,1.0,0.0,2,0,3,1,Ex,7,1,Attchd,2008.0,Fin,3,850,200,26,0,0,0,0,0,3,2009,324000
20,RL,90.0,12878,IR1,Corner,NridgHt,1Story,7,5,2003,2004,VinylSd,VinylSd,BrkFace,418.0,Gd,PConc,Gd,No,ALQ,1262,0,498,1760,Ex,1760,0,0,1760,1.0,0.0,2,0,3,1,Gd,8,1,Attchd,2003.0,Fin,2,583,165,190,0,0,0,0,0,6,2009,269500
20,RL,110.0,15274,IR1,Corner,NridgHt,1Story,9,5,2003,2003,VinylSd,VinylSd,BrkFace,724.0,Gd,PConc,Ex,No,GLQ,1972,0,480,2452,Ex,2452,0,0,2452,2.0,0.0,2,0,3,1,Ex,10,1,Attchd,2003.0,Fin,3,886,0,116,0,0,0,0,0,7,2009,445000
60,RL,96.0,13262,IR1,Inside,NridgHt,2Story,8,5,2003,2004,VinylSd,VinylSd,Stone,186.0,Gd,PConc,Gd,No,Unf,0,0,1082,1082,Ex,1105,1295,0,2400,0.0,0.0,3,1,4,1,Gd,10,1,BuiltIn,2003.0,Fin,3,730,114,40,0,0,0,0,0,6,2009,290000
20,RL,70.0,9658,IR1,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,383.0,Gd,PConc,Gd,No,Unf,0,0,1598,1598,Gd,1606,0,0,1606,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,2006.0,RFn,3,871,230,60,0,0,0,0,0,7,2009,255900
120,RL,47.0,6904,IR1,Inside,NridgHt,1Story,6,5,2005,2005,VinylSd,VinylSd,Stone,240.0,Gd,PConc,Gd,Av,ALQ,836,0,522,1358,Ex,1358,0,0,1358,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,2005.0,RFn,2,484,192,36,0,0,0,0,0,8,2009,213000
120,RL,34.0,5122,IR1,Inside,NridgHt,1Story,6,5,2005,2005,VinylSd,VinylSd,Stone,135.0,Gd,PConc,Gd,Av,GLQ,881,0,425,1306,Ex,1306,0,0,1306,1.0,0.0,2,0,1,1,Gd,5,1,Attchd,2005.0,RFn,2,624,170,63,0,0,0,0,0,3,2009,184500
120,RL,80.0,10307,IR1,Inside,NridgHt,1Story,7,5,2007,2008,VinylSd,VinylSd,Stone,176.0,Gd,PConc,Gd,No,GLQ,876,0,474,1350,Ex,1358,0,0,1358,1.0,0.0,2,0,2,1,Gd,6,1,Attchd,2008.0,RFn,2,484,192,26,0,0,0,0,0,5,2009,212500
20,RL,100.0,14836,IR1,Inside,NridgHt,1Story,10,5,2004,2005,Other,Other,Stone,730.0,Other,PConc,Ex,Gd,GLQ,2146,0,346,2492,Ex,2492,0,0,2492,1.0,0.0,2,1,2,1,Ex,8,1,Attchd,2004.0,Fin,3,949,226,235,0,0,0,0,0,2,2009,552000
20,RL,117.0,15262,IR1,Corner,NridgHt,1Story,8,5,2003,2004,VinylSd,VinylSd,BrkFace,470.0,Gd,PConc,Ex,Gd,GLQ,1557,0,643,2200,Ex,2200,0,0,2200,1.0,0.0,2,1,3,1,Ex,8,1,Attchd,2003.0,Fin,3,685,208,55,0,0,0,0,0,7,2009,382500
120,RL,44.0,7390,IR1,Inside,NridgHt,1Story,9,5,2008,2009,MetalSd,MetalSd,BrkFace,308.0,Other,PConc,Ex,No,GLQ,800,0,1084,1884,Ex,1884,0,0,1884,1.0,0.0,2,0,2,1,Ex,6,1,Attchd,2008.0,Fin,2,649,231,90,0,0,0,0,0,5,2009,320000
120,RL,48.0,6472,Reg,Inside,NridgHt,1Story,9,5,2008,2008,VinylSd,VinylSd,BrkFace,500.0,Other,PConc,Ex,No,Unf,0,0,1451,1451,Ex,1456,0,0,1456,0.0,0.0,2,0,2,1,Ex,6,1,Attchd,2008.0,RFn,2,539,192,42,0,0,0,0,0,4,2009,248500
20,RL,129.0,16770,Reg,Corner,NridgHt,1Story,8,5,2002,2003,VinylSd,VinylSd,BrkFace,270.0,Gd,PConc,Ex,Gd,GLQ,1196,0,516,1712,Ex,1712,0,0,1712,1.0,0.0,2,0,3,1,Gd,8,1,Attchd,2002.0,RFn,3,701,218,183,0,0,0,0,0,9,2009,286500
120,RL,48.0,3480,Reg,Inside,NridgHt,1Story,7,5,2003,2003,VinylSd,VinylSd,Stone,163.0,Gd,PConc,Gd,No,Unf,0,0,1405,1405,Ex,1405,0,0,1405,0.0,0.0,2,0,2,1,Gd,6,1,Attchd,2003.0,RFn,2,478,148,36,0,0,0,0,0,11,2009,173000
60,RL,63.0,10928,Reg,Inside,Gilbert,2Story,7,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,0,728,728,Ex,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,1,Attchd,2005.0,Fin,2,390,100,0,0,0,0,0,0,6,2009,184000
60,RL,57.0,8918,IR1,Inside,Gilbert,2Story,6,5,2005,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,Unf,0,0,745,745,Ex,745,745,0,1490,0.0,0.0,2,1,3,1,Gd,7,1,Attchd,2005.0,Fin,2,392,36,20,0,0,0,0,0,7,2009,167800
120,RL,43.0,3182,Reg,Inside,Other,1Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,16.0,Gd,PConc,Gd,Av,GLQ,16,0,1204,1220,Ex,1220,0,0,1220,0.0,0.0,2,0,2,1,Gd,5,1,Attchd,2005.0,Fin,2,397,100,16,0,0,0,0,0,8,2009,180000
80,RL,59.0,9434,IR1,Inside,Gilbert,Other,7,5,2004,2005,Other,Other,None,0.0,Gd,PConc,Gd,Mn,Unf,0,0,384,384,Ex,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,6,1,BuiltIn,2004.0,Fin,2,400,100,0,0,0,0,0,0,8,2009,170000
60,RL,62.0,7984,IR1,Inside,Gilbert,2Story,7,5,2004,2005,VinylSd,VinylSd,BrkFace,200.0,Gd,PConc,Gd,No,Unf,0,0,868,868,Ex,868,762,0,1630,0.0,0.0,2,1,3,1,Gd,7,1,BuiltIn,2004.0,Fin,2,436,120,48,0,0,0,0,0,9,2009,189500
60,RL,61.0,10125,IR1,Inside,Gilbert,2Story,7,5,2004,2004,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,Unf,0,0,846,846,Ex,846,748,0,1594,0.0,0.0,2,1,3,1,Gd,7,1,Attchd,2004.0,Fin,2,434,300,48,0,0,0,0,0,7,2009,195500
80,RL,61.0,9734,IR1,Inside,Gilbert,Other,7,5,2004,2004,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,241,113,30,384,Ex,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,7,0,BuiltIn,2004.0,Fin,2,400,0,0,0,0,0,0,0,5,2009,167000
60,RL,42.0,8433,IR1,Inside,Gilbert,2Story,6,5,2000,2000,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,GLQ,683,0,111,794,Ex,819,695,0,1514,1.0,0.0,2,1,3,1,TA,7,1,Attchd,2000.0,Fin,2,394,0,72,0,0,0,0,0,6,2009,190000
80,RL,62.0,7750,Reg,Inside,Gilbert,Other,7,5,1999,2000,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,0,384,384,Ex,774,656,0,1430,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,1999.0,RFn,2,400,0,0,0,0,0,0,0,3,2009,156000
80,RL,64.0,7848,IR1,Inside,Gilbert,Other,7,6,1999,1999,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,Unf,0,0,384,384,Ex,774,656,0,1430,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,1999.0,Fin,2,410,0,0,0,0,0,0,0,6,2009,168000
60,RL,106.0,12720,Reg,Inside,Other,2Story,8,5,2000,2000,VinylSd,VinylSd,BrkFace,150.0,Gd,PConc,Gd,Mn,GLQ,1173,0,282,1455,Ex,1466,1221,0,2687,1.0,0.0,2,1,4,1,Gd,10,2,BuiltIn,2000.0,RFn,3,810,252,30,0,0,0,0,0,9,2009,327000
60,RL,79.0,9085,Reg,Inside,Other,2Story,7,5,1995,1996,VinylSd,VinylSd,BrkFace,286.0,Gd,PConc,Gd,No,GLQ,816,0,254,1070,Ex,1094,967,0,2061,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,1995.0,Fin,2,647,296,102,209,0,0,0,0,11,2009,260000
20,RL,86.0,11194,IR1,Inside,Somerst,1Story,8,5,2008,2008,VinylSd,VinylSd,Stone,240.0,Gd,PConc,Gd,Mn,Unf,0,0,1696,1696,Ex,1696,0,0,1696,0.0,0.0,2,0,3,1,Gd,7,0,Attchd,2008.0,RFn,3,972,120,56,0,0,0,0,0,9,2009,275000
20,RL,78.0,10206,Reg,Inside,Somerst,1Story,8,5,2008,2008,VinylSd,VinylSd,BrkFace,294.0,Gd,PConc,Gd,No,Unf,0,0,1614,1614,Ex,1658,0,0,1658,0.0,0.0,2,1,3,1,Gd,7,1,Attchd,2008.0,Fin,3,726,144,44,0,0,0,0,0,9,2009,257500
